tip,states
Malpighiaceae_Acridocarpus_adenophorus,Absent
Malpighiaceae_Acridocarpus_excelsus,Absent
Malpighiaceae_Acridocarpus_austrocaledonicus,Absent
Malpighiaceae_Acridocarpus_smeathmanii,Absent
Malpighiaceae_Acridocarpus_spectabilis,Absent
Malpighiaceae_Acridocarpus_alternifolius,Absent
Malpighiaceae_Acridocarpus_chevalieri,Absent
Malpighiaceae_Acridocarpus_longifolius,Absent
Malpighiaceae_Acridocarpus_orientalis,Absent
Malpighiaceae_Acridocarpus_natalitius,Absent
Malpighiaceae_Acridocarpus_alopecurus,Absent
Malpighiaceae_Acridocarpus_scheffleri,Absent
Malpighiaceae_Acridocarpus_ballyi,Absent
Malpighiaceae_Acridocarpus_zanzibaricus,Absent
Malpighiaceae_Acridocarpus_plagiopterus,Absent
Malpighiaceae_Acridocarpus_macrocalyx,Absent
Malpighiaceae_Acridocarpus_staudtii,Absent
Malpighiaceae_Mcvaughia_bahiana,Absent
Malpighiaceae_Burdachia_sphaerocarpa,Absent
Malpighiaceae_Glandonia_macrocarpa,Absent
Malpighiaceae_Lasiocarpus_sp,Absent
Malpighiaceae_Ptilochaeta_bahiensis,Absent
Malpighiaceae_Ptilochaeta_nudipes,Absent
Malpighiaceae_Dinemandra_ericoides,Absent
Malpighiaceae_Dinemagonum_gayanum,Absent
Malpighiaceae_Tristellateia_madagascariensis,Absent
Malpighiaceae_Tristellateia_australasiae,Absent
Malpighiaceae_Tristellateia_africana,Absent
Malpighiaceae_Heladena_multiflora,Absent
Malpighiaceae_Henleophytum_echinatum,Absent
Malpighiaceae_Thryallis_longifolia,Absent
Malpighiaceae_Thryallis_latifolia,Absent
Malpighiaceae_Bunchosia_armeniaca,Absent
Malpighiaceae_Bunchosia_hookeriana,Absent
Malpighiaceae_Bunchosia_ocellata,Absent
Malpighiaceae_Bunchosia_veluticarpa,Absent
Malpighiaceae_Bunchosia_ternata,Absent
Malpighiaceae_Bunchosia_mollis,Absent
Malpighiaceae_Bunchosia_swartziana,Absent
Malpighiaceae_Bunchosia_glandulosa,Absent
Malpighiaceae_Bunchosia_pilocarpa,Absent
Malpighiaceae_Bunchosia_angustifolia,Absent
Malpighiaceae_Bunchosia_polystachia,Absent
Malpighiaceae_Bunchosia_apiculata,Absent
Malpighiaceae_Bunchosia_deflexa,Absent
Malpighiaceae_Bunchosia_decussiflora,Absent
Malpighiaceae_Bunchosia_macrophylla,Absent
Malpighiaceae_Bunchosia_mcvaughii,Absent
Malpighiaceae_Bunchosia_odorata,Absent
Malpighiaceae_Bunchosia_glandulifera,Absent
Malpighiaceae_Bunchosia_ameniaca,Absent
Malpighiaceae_Echinopterys_eglandulosa,Absent
Malpighiaceae_Ectopopterys_soejartoi,Absent
Malpighiaceae_Diplopterys_hypericifolia,Absent
Malpighiaceae_Diplopterys_cabrerana,Absent
Malpighiaceae_Diplopterys_virgultosa,Absent
Malpighiaceae_Diplopterys_pubipetala,Absent
Malpighiaceae_Diplopterys_nutans,Absent
Malpighiaceae_Diplopterys_lutea,Absent
Malpighiaceae_Diplopterys_valvata,Absent
Malpighiaceae_Banisteriopsis_gardneriana,Absent
Malpighiaceae_Banisteriopsis_nummifera,Absent
Malpighiaceae_Banisteriopsis_martiniana,Absent
Malpighiaceae_Banisteriopsis_laevifolia,Absent
Malpighiaceae_Banisteriopsis_pulchra,Absent
Malpighiaceae_Banisteriopsis_confusa,Absent
Malpighiaceae_Banisteriopsis_latifolia,Absent
Malpighiaceae_Banisteriopsis_caapi,Absent
Malpighiaceae_Banisteriopsis_schwannioides,Absent
Malpighiaceae_Banisteriopsis_acerosa,Absent
Malpighiaceae_Banisteriopsis_harleyi,Absent
Malpighiaceae_Banisteriopsis_paraguariensis,Absent
Malpighiaceae_Banisteriopsis_argyrophylla,Absent
Malpighiaceae_Banisteriopsis_muricata,Absent
Malpighiaceae_Banisteriopsis_angustifolia,Absent
Malpighiaceae_Banisteriopsis_calcicola,Absent
Malpighiaceae_Banisteriopsis_adenopoda,Absent
Malpighiaceae_Sphedamnocarpus_poissonii,Absent
Malpighiaceae_Philgamia_hibbertioides,Absent
Malpighiaceae_Philgamia_glabrifolia,Absent
Malpighiaceae_Sphedamnocarpus_angolensis,Absent
Malpighiaceae_Sphedamnocarpus_pruriens,Absent
Malpighiaceae_Janusia_californica,Absent
Malpighiaceae_Janusia_linearis,Absent
Malpighiaceae_Janusia_hexandra,Absent
Malpighiaceae_Janusia_janusioides,Absent
Malpighiaceae_Janusia_guaranitica,Absent
Malpighiaceae_Janusia_christianeae,Absent
Malpighiaceae_Janusia_mediterranea,Absent
Malpighiaceae_Janusia_anisandra,Absent
Malpighiaceae_Camarea_axillaris,Absent
Malpighiaceae_Aspicarpa_pulchella,Absent
Malpighiaceae_Aspicarpa_harleyi,Absent
Malpighiaceae_Aspicarpa_sericea,Absent
Malpighiaceae_Aspicarpa_hyssopifolia,Absent
Malpighiaceae_Aspicarpa_hirtella,Absent
Malpighiaceae_Aspicarpa_brevipes,Absent
Malpighiaceae_Gaudichaudia_cynanchoides,Absent
Malpighiaceae_Gaudichaudia_krusei,Absent
Malpighiaceae_Gaudichaudia_hexandra,Absent
Malpighiaceae_Gaudichaudia_albida,Absent
Malpighiaceae_Gaudichaudia_mcvaughii,Absent
Malpighiaceae_Cordobia_argentea,Absent
Malpighiaceae_Mionandra_camareoides,Absent
Malpighiaceae_Gallardoa_fischeri,Absent
Malpighiaceae_Peixotoa_glabra,Absent
Malpighiaceae_Peixotoa_parviflora,Absent
Malpighiaceae_Peixotoa_cordistipula,Absent
Malpighiaceae_Peixotoa_reticulata,Absent
Malpighiaceae_Peixotoa_paludosa,Absent
Malpighiaceae_Stigmaphyllon_diversifolium,Absent
Malpighiaceae_Ryssopterys_timoriensis,Absent
Malpighiaceae_Ryssopterys_tiliifolia,Absent
Malpighiaceae_Stigmaphyllon_bogotense,Absent
Malpighiaceae_Stigmaphyllon_ciliatum,Absent
Malpighiaceae_Stigmaphyllon_aberrans,Absent
Malpighiaceae_Stigmaphyllon_finlayanum,Absent
Malpighiaceae_Stigmaphyllon_calcaratum,Absent
Malpighiaceae_Stigmaphyllon_ellipticum,Absent
Malpighiaceae_Stigmaphyllon_puberum,Absent
Malpighiaceae_Stigmaphyllon_sagraeanum,Absent
Malpighiaceae_Stigmaphyllon_lindenianum,Absent
Malpighiaceae_Stigmaphyllon_paralias,Absent
Malpighiaceae_Bronwenia_cornifolia,Absent
Malpighiaceae_Bronwenia_cinerascens,Absent
Malpighiaceae_Bronwenia_ferruginea,Absent
Malpighiaceae_Bronwenia_mathiasiae,Absent
Malpighiaceae_Lophopterys_inpana,Absent
Malpighiaceae_Amorimia_rigida,Absent
Malpighiaceae_Amorimia_camporum,Absent
Malpighiaceae_Amorimia_exotropica,Absent
Malpighiaceae_Amorimia_amazonica,Absent
Malpighiaceae_Amorimia_kariniana,Absent
Malpighiaceae_Amorimia_velutina,Absent
Malpighiaceae_Hiraea_reclinata,Absent
Malpighiaceae_Hiraea_fagifolia,Absent
Malpighiaceae_Hiraea_bahiensis,Absent
Malpighiaceae_Hiraea_wiedeana,Absent
Malpighiaceae_Hiraea_smilacina,Absent
Malpighiaceae_Mascagnia_rivularis,Absent
Malpighiaceae_Mascagnia_dipholiphylla,Absent
Malpighiaceae_Mascagnia_hippocrateoides,Absent
Malpighiaceae_Carolus_anderssonii,Absent
Malpighiaceae_Jubelina_uleana,Absent
Malpighiaceae_Jubelina_wilburii,Absent
Malpighiaceae_Flabellaria_paniculata,Absent
Malpighiaceae_Mezia_araujoi,Absent
Malpighiaceae_Mascagnia_bracteosa,Absent
Malpighiaceae_Callaeum_septentrionale,Absent
Malpighiaceae_Niedenzuella_sericea,Absent
Malpighiaceae_Niedenzuella_acutifolia,Absent
Malpighiaceae_Mascagnia_anisopetala,Absent
Malpighiaceae_Dicella_nucifera,Absent
Malpighiaceae_Dicella_bracteosa,Absent
Malpighiaceae_Tetrapterys_arcana,Absent
Malpighiaceae_Tetrapterys_salicifolia,Absent
Malpighiaceae_Tetrapterys_microphylla,Absent
Malpighiaceae_Tetrapterys_ambigua,Absent
Malpighiaceae_Mezia_includens,Absent
Malpighiaceae_Tricomaria_usillo,Absent
Malpighiaceae_Dicella_macroptera,Absent
Malpighiaceae_Dicella_julianii,Absent
Malpighiaceae_Callaeum_psilophyllum,Absent
Malpighiaceae_Callaeum_antifebrile,Absent
Malpighiaceae_Callaeum_nicaraguense,Absent
Malpighiaceae_Callaeum_malpighioides,Absent
Malpighiaceae_Callaeum_clavipetalum,Absent
Malpighiaceae_Heteropterys_aureosericea,Absent
Malpighiaceae_Heteropterys_catingarum,Absent
Malpighiaceae_Heteropterys_lindleyana,Absent
Malpighiaceae_Heteropterys_ternstroemiifolia,Absent
Malpighiaceae_Heteropterys_laurifolia,Absent
Malpighiaceae_Heteropterys_conformis,Absent
Malpighiaceae_Heteropterys_sanctorum,Absent
Malpighiaceae_Heteropterys_capixaba,Absent
Malpighiaceae_Heteropterys_pauciflora,Absent
Malpighiaceae_Heteropterys_leschenaultiana,Absent
Malpighiaceae_Banisteriopsis_cornifolia,Absent
Malpighiaceae_Heteropterys_ciliata,Absent
Malpighiaceae_Heteropterys_byrsonimifolia,Absent
Malpighiaceae_Heteropterys_leona,Absent
Malpighiaceae_Heteropterys_megaptera,Absent
Malpighiaceae_Heteropterys_trichanthera,Absent
Malpighiaceae_Heteropterys_rhopalifolia,Absent
Malpighiaceae_Heteropterys_rufula,Absent
Malpighiaceae_Heteropterys_brachiata,Absent
Malpighiaceae_Heteropterys_panamensis,Absent
Malpighiaceae_Heteropterys_glabra,Absent
Malpighiaceae_Heteropterys_dumetorum,Absent
Malpighiaceae_Heteropterys_racemosa,Absent
Malpighiaceae_Heteropterys_ovata,Absent
Malpighiaceae_Heteropterys_macrostachya,Absent
Malpighiaceae_Heteropterys_bahiensis,Absent
Malpighiaceae_Heteropterys_chrysophylla,Absent
Malpighiaceae_Heteropterys_nitida,Absent
Malpighiaceae_Heteropterys_sericea,Absent
Malpighiaceae_Heteropterys_sincorensis,Absent
Malpighiaceae_Heteropterys_bicolor,Absent
Malpighiaceae_Heteropterys_thyrsoidea,Absent
Malpighiaceae_Heteropterys_steyermarkii,Absent
Malpighiaceae_Heteropterys_cordifolia,Absent
Malpighiaceae_Heteropterys_imperata,Absent
Malpighiaceae_Heteropterys_nordestina,Absent
Malpighiaceae_Hiptage_benghalensis,Absent
Malpighiaceae_Hiptage_candicans,Absent
Malpighiaceae_Hiptage_detergens,Absent
Malpighiaceae_Flabellariopsis_acuminata,Absent
Malpighiaceae_Tetrapterys_schiedeana,Absent
Malpighiaceae_Tetrapterys_goudotiana,Absent
Malpighiaceae_Tetrapterys_glabrifolia,Absent
Malpighiaceae_Tetrapterys_tinifolia,Absent
Malpighiaceae_Tetrapterys_megalantha,Absent
Malpighiaceae_Tetrapterys_discolor,Absent
Malpighiaceae_Tetrapterys_phlomoides,Absent
Malpighiaceae_Christianella_surinamensis,Absent
Malpighiaceae_Christianella_multiglandulosa,Absent
Malpighiaceae_Aenigmatanthera_doniana,Absent
Malpighiaceae_Aenigmatanthera_lasiandra,Absent
Malpighiaceae_Carolus_chlorocarpus,Absent
Malpighiaceae_Mascagnia_chasei,Absent
Malpighiaceae_Carolus_sinemariensis,Absent
Malpighiaceae_Jubelina_rosea,Absent
Malpighiaceae_Jubelina_riparia,Absent
Malpighiaceae_Lophopterys_floribunda,Absent
Malpighiaceae_Heteropterys_pteropetala,Absent
Malpighiaceae_Niedenzuella_stannea,Absent
Malpighiaceae_Mascagnia_polybotrya,Absent
Malpighiaceae_Mascagnia_lilacina,Absent
Malpighiaceae_Triaspis_macropteron,Absent
Malpighiaceae_Triaspis_glaucophylla,Absent
Malpighiaceae_Triaspis_hypericoides,Absent
Malpighiaceae_Diaspis_albida,Absent
Malpighiaceae_Caucanthus_auriculatus,Absent
Malpighiaceae_Triopterys_rigida,Absent
Malpighiaceae_Triopterys_paniculata,Absent
Malpighiaceae_Mascagnia_affinis,Absent
Malpighiaceae_Mascagnia_cordifolia,Absent
Malpighiaceae_Mascagnia_vacciniifolia,Absent
Malpighiaceae_Aspidopterys_tomentosa,Absent
Malpighiaceae_Aspidopterys_elliptica,Absent
Malpighiaceae_Mascagnia_dissimilis,Absent
Malpighiaceae_Aspidopterys_sp,Absent
Malpighiaceae_Rhynchophora_humbertii,Absent
Malpighiaceae_Rhynchophora_phillipsonii,Absent
Malpighiaceae_Microsteira_diotostigma,Absent
Malpighiaceae_Madagasikaria_andersonii,Absent
Malpighiaceae_Microsteira_ambovombensis,Absent
Malpighiaceae_Digoniopterys_microphylla,Absent
Malpighiaceae_Microsteira_sp,Absent
Malpighiaceae_Malpighia_albiflora,Absent
Malpighiaceae_Malpighia_romeroana,Absent
Malpighiaceae_Malpighia_glabra,Absent
Malpighiaceae_Malpighia_leticiana,Absent
Malpighiaceae_Malpighia_mexicana,Absent
Malpighiaceae_Malpighia_incana,Absent
Malpighiaceae_Malpighia_stevensii,Absent
Malpighiaceae_Malpighia_urens,Absent
Malpighiaceae_Malpighia_fucata,Absent
Malpighiaceae_Malpighia_emarginata,Absent
Malpighiaceae_Malpighia_coccigera,Absent
Malpighiaceae_Malpighia_souzae,Absent
Malpighiaceae_Malpighia_setosa,Absent
Malpighiaceae_Mascagnia_tenuifolia,Absent
Malpighiaceae_Mascagnia_divaricata,Absent
Malpighiaceae_Mascagnia_brevifolia,Absent
Malpighiaceae_Mascagnia_australis,Absent
Malpighiaceae_Mascagnia_arenicola,Absent
Malpighiaceae_Mascagnia_sepium,Absent
Malpighiaceae_Mascagnia_tomentosa,Absent
Malpighiaceae_Calcicola_parvifolia,Absent
Malpighiaceae_Barnebya_dispar,Absent
Elatinaceae_Bergia_glomerata,Absent
Elatinaceae_Bergia_ammannioides,Absent
Elatinaceae_Bergia_texana,Absent
Elatinaceae_Bergia_pedicellaris,Absent
Elatinaceae_Elatine_hexandra,Absent
Elatinaceae_Elatine_triandra,Absent
Elatinaceae_Elatine_hydropiper,Absent
Linaceae_Roucheria_calophylla,Absent
Linaceae_Hugonia_platysepala,Absent
Linaceae_Hugonia_orientalis,Absent
Linaceae_Hugonia_spicata,Absent
Linaceae_Hugonia_obtusifolia,Absent
Linaceae_Hugonia_gabunensis,Absent
Linaceae_Hugonia_busseana,Absent
Linaceae_Hugonia_castaneifolia,Absent
Linaceae_Hugonia_longipes,Absent
Linaceae_Hugonia_mystax,Absent
Linaceae_Hugonia_penicillanthemum,Absent
Linaceae_Durandea_neocaledonica,Absent
Linaceae_Durandea_pentagyna,Absent
Linaceae_Indorouchera_griffithiana,Absent
Linaceae_Philbornea_magnifolia,Absent
Linaceae_Hebepetalum_humiriifolium,Absent
Linaceae_Hebepetalum_neblinae,Absent
Linaceae_Roucheria_monsalveae,Absent
Linaceae_Roucheria_schomburgkii,Absent
Linaceae_Anisadenia_khasyana,Absent
Linaceae_Anisadenia_pubescens,Absent
Linaceae_Anisadenia_saxatilis,Absent
Linaceae_Reinwardtia_indica,Absent
Linaceae_Tirpitzia_sinensis,Absent
Linaceae_Tirpitzia_ovoidea,Absent
Linaceae_Linum_nervosum,Absent
Linaceae_Linum_pratense,Absent
Linaceae_Linum_pallescens,Absent
Linaceae_Linum_mesostylum,Absent
Linaceae_Linum_altaicum,Absent
Linaceae_Linum_leonii,Absent
Linaceae_Linum_austriacum,Absent
Linaceae_Linum_perenne,Absent
Linaceae_Linum_lewisii,Absent
Linaceae_Adenolinum_lewisii,Absent
Linaceae_Linum_decumbens,Absent
Linaceae_Linum_grandiflorum,Absent
Linaceae_Linum_narbonense,Absent
Linaceae_Linum_bienne,Absent
Linaceae_Linum_usitatissimum,Absent
Linaceae_Linum_marginale,Absent
Linaceae_Linum_monogynum,Absent
Linaceae_Linum_stelleroides,Absent
Linaceae_Linum_pubescens,Absent
Linaceae_Linum_viscosum,Absent
Linaceae_Linum_hypericifolium,Absent
Linaceae_Linum_hirsutum,Absent
Linaceae_Linum_gracile,Absent
Linaceae_Linum_comptonii,Absent
Linaceae_Linum_esterhuysenae,Absent
Linaceae_Linum_africanum,Absent
Linaceae_Linum_striatum,Absent
Linaceae_Linum_kingii,Absent
Linaceae_Linum_vernale,Absent
Linaceae_Linum_rupestre,Absent
Linaceae_Linum_sulcatum,Absent
Linaceae_Linum_berlandieri,Absent
Linaceae_Cliococca_selaginoides,Absent
Linaceae_Linum_oligophyllum,Absent
Linaceae_Linum_macraei,Absent
Linaceae_Linum_chamissonis,Absent
Linaceae_Linum_littorale,Absent
Linaceae_Sclerolinon_digynum,Absent
Linaceae_Hesperolinon_drymarioides,Absent
Linaceae_Hesperolinon_micranthum,Absent
Linaceae_Hesperolinon_clevelandii,Absent
Linaceae_Hesperolinon_disjunctum,Absent
Linaceae_Linum_tenuifolium,Absent
Linaceae_Linum_suffruticosum,Absent
Linaceae_Linum_setaceum,Absent
Linaceae_Linum_sp,Absent
Linaceae_Linum_strictum,Absent
Linaceae_Linum_volkensii,Absent
Linaceae_Linum_mucronatum,Absent
Linaceae_Linum_album,Absent
Linaceae_Linum_flavum,Absent
Linaceae_Linum_campanulatum,Absent
Linaceae_Linum_nodiflorum,Absent
Linaceae_Linum_arboreum,Absent
Linaceae_Linum_catharticum,Absent
Linaceae_Linum_maritimum,Absent
Linaceae_Linum_trigynum,Absent
Linaceae_Linum_tenue,Absent
Linaceae_Millegrana_radiola,Absent
Linaceae_Radiola_linoides,Absent
Calophyllaceae_Mesua_ferrea,Absent
Calophyllaceae_Calophyllum_goniocarpum,Absent
Calophyllaceae_Calophyllum_soulattri,Absent
Calophyllaceae_Calophyllum_sp,Absent
Calophyllaceae_Calophyllum_calaba,Absent
Calophyllaceae_Calophyllum_leleanii,Absent
Calophyllaceae_Calophyllum_vexans,Absent
Calophyllaceae_Calophyllum_lanigerum,Absent
Calophyllaceae_Calophyllum_castaneum,Absent
Calophyllaceae_Calophyllum_longifolium,Absent
Calophyllaceae_Calophyllum_verticillatum,Absent
Calophyllaceae_Calophyllum_brasiliense,Absent
Calophyllaceae_Calophyllum_antillanum,Absent
Calophyllaceae_Calophyllum_membranaceum,Absent
Calophyllaceae_Calophyllum_inophyllum,Absent
Calophyllaceae_Calophyllum_teysmannii,Absent
Calophyllaceae_Kielmeyera_rosea,Absent
Calophyllaceae_Kielmeyera_lathrophyton,Absent
Calophyllaceae_Kielmeyera_petiolaris,Absent
Calophyllaceae_Caraipa_rodriguesii,Absent
Calophyllaceae_Caraipa_tereticaulis,Absent
Calophyllaceae_Caraipa_densifolia,Absent
Calophyllaceae_Caraipa_grandifolia,Absent
Calophyllaceae_Caraipa_savannarum,Absent
Calophyllaceae_Caraipa_valioi,Absent
Calophyllaceae_Caraipa_utilis,Absent
Calophyllaceae_Haploclathra_paniculata,Absent
Calophyllaceae_Haploclathra_cordata,Absent
Calophyllaceae_Mahurea_exstipulata,Absent
Calophyllaceae_Clusiella_isthmensis,Absent
Calophyllaceae_Mammea_brevipes,Absent
Calophyllaceae_Mammea_siamensis,Absent
Calophyllaceae_Mammea_zeereae,Absent
Calophyllaceae_Mammea_africana,Absent
Calophyllaceae_Mammea_americana,Absent
Calophyllaceae_Mammea_usambarensis,Absent
Calophyllaceae_Mammea_touriga,Absent
Calophyllaceae_Mammea_sessiliflora,Absent
Calophyllaceae_Kayea_oblongifolia,Absent
Calophyllaceae_Kayea_hexapetala,Absent
Calophyllaceae_Mesua_racemosa,Absent
Calophyllaceae_Kayea_elmeri,Absent
Calophyllaceae_Kayea_kunstleri,Absent
Calophyllaceae_Kayea_stylosa,Absent
Calophyllaceae_Poeciloneuron_indicum,Absent
Calophyllaceae_Marila_tomentosa,Absent
Calophyllaceae_Marila_sp,Absent
Calophyllaceae_Marila_laxiflora,Absent
Calophyllaceae_Marila_racemosa,Absent
Calophyllaceae_Endodesmia_calophylloides,Absent
Calophyllaceae_Mesua_sp,Absent
Hypericaceae_Triadenum_petiolatum,Absent
Hypericaceae_Psorospermum_revolutum,Absent
Hypericaceae_Psorospermum_febrifugum,Absent
Hypericaceae_Psorospermum_corymbiferum,Absent
Hypericaceae_Vismia_guineensis,Absent
Hypericaceae_Vismia_macrophylla,Absent
Hypericaceae_Vismia_billbergiana,Absent
Hypericaceae_Vismia_baccifera,Absent
Hypericaceae_Vismia_guianensis,Absent
Hypericaceae_Vismia_ferruginea,Absent
Hypericaceae_Vismia_gracilis,Absent
Hypericaceae_Vismia_cayennensis,Absent
Hypericaceae_Harungana_madagascariensis,Absent
Hypericaceae_Vismia_rubescens,Absent
Hypericaceae_Triadenum_virginicum,Absent
Hypericaceae_Hypericum_fraseri,Absent
Hypericaceae_Hypericum_tubulosum,Absent
Hypericaceae_Hypericum_walteri,Absent
Hypericaceae_Triadenum_japonicum,Absent
Hypericaceae_Hypericum_fauriei,Absent
Hypericaceae_Hypericum_connatum,Absent
Hypericaceae_Hypericum_linoides,Absent
Hypericaceae_Hypericum_brasiliense,Absent
Hypericaceae_Hypericum_campestre,Absent
Hypericaceae_Hypericum_polyanthemum,Absent
Hypericaceae_Hypericum_rigidum,Absent
Hypericaceae_Hypericum_ternum,Absent
Hypericaceae_Hypericum_majus,Absent
Hypericaceae_Hypericum_gymnanthum,Absent
Hypericaceae_Hypericum_mutilum,Absent
Hypericaceae_Hypericum_canadense,Absent
Hypericaceae_Hypericum_lalandii,Absent
Hypericaceae_Hypericum_boreale,Absent
Hypericaceae_Hypericum_japonicum,Absent
Hypericaceae_Hypericum_terrae-firmae,Absent
Hypericaceae_Hypericum_gentianoides,Absent
Hypericaceae_Hypericum_arbuscula,Absent
Hypericaceae_Hypericum_pratense,Absent
Hypericaceae_Hypericum_thesiifolium,Absent
Hypericaceae_Hypericum_philonotis,Absent
Hypericaceae_Hypericum_brevistylum,Absent
Hypericaceae_Hypericum_quitense,Absent
Hypericaceae_Hypericum_loxense,Absent
Hypericaceae_Hypericum_gnidioides,Absent
Hypericaceae_Hypericum_garciae,Absent
Hypericaceae_Hypericum_sabiniforme,Absent
Hypericaceae_Hypericum_cymobrathys,Absent
Hypericaceae_Hypericum_goyanesii,Absent
Hypericaceae_Hypericum_laricifolium,Absent
Hypericaceae_Hypericum_myricariifolium,Absent
Hypericaceae_Hypericum_lycopodioides,Absent
Hypericaceae_Hypericum_cuatrecasii,Absent
Hypericaceae_Hypericum_humboldtianum,Absent
Hypericaceae_Hypericum_simonsii,Absent
Hypericaceae_Hypericum_thuyoides,Absent
Hypericaceae_Hypericum_aciculare,Absent
Hypericaceae_Hypericum_prostratum,Absent
Hypericaceae_Hypericum_spruneri,Absent
Hypericaceae_Hypericum_llanganaticum,Absent
Hypericaceae_Hypericum_tetrastichum,Absent
Hypericaceae_Hypericum_strictum,Absent
Hypericaceae_Hypericum_selaginella,Absent
Hypericaceae_Hypericum_lancioides,Absent
Hypericaceae_Hypericum_juniperinum,Absent
Hypericaceae_Hypericum_marahuacanum,Absent
Hypericaceae_Hypericum_costaricense,Absent
Hypericaceae_Hypericum_cardonae,Absent
Hypericaceae_Hypericum_decandrum,Absent
Hypericaceae_Hypericum_hartwegii,Absent
Hypericaceae_Hypericum_maguirei,Absent
Hypericaceae_Hypericum_andinum,Absent
Hypericaceae_Hypericum_callacallanum,Absent
Hypericaceae_Hypericum_harlingii,Absent
Hypericaceae_Hypericum_bryoides,Absent
Hypericaceae_Hypericum_irazuense,Absent
Hypericaceae_Hypericum_pimeleoides,Absent
Hypericaceae_Hypericum_ruscoides,Absent
Hypericaceae_Hypericum_magniflorum,Absent
Hypericaceae_Hypericum_mexicanum,Absent
Hypericaceae_Hypericum_gleasonii,Absent
Hypericaceae_Hypericum_denticulatum,Absent
Hypericaceae_Hypericum_drummondii,Absent
Hypericaceae_Hypericum_silenoides,Absent
Hypericaceae_Hypericum_myrianthum,Absent
Hypericaceae_Hypericum_cistifolium,Absent
Hypericaceae_Hypericum_tetrapetalum,Absent
Hypericaceae_Hypericum_hypericoides,Absent
Hypericaceae_Hypericum_apocynifolium,Absent
Hypericaceae_Hypericum_microsepalum,Absent
Hypericaceae_Hypericum_buckleyi,Absent
Hypericaceae_Hypericum_sprucei,Absent
Hypericaceae_Hypericum_ellipticum,Absent
Hypericaceae_Hypericum_sphaerocarpum,Absent
Hypericaceae_Hypericum_lloydii,Absent
Hypericaceae_Hypericum_adpressum,Absent
Hypericaceae_Hypericum_galioides,Absent
Hypericaceae_Hypericum_chapmanii,Absent
Hypericaceae_Hypericum_fasciculatum,Absent
Hypericaceae_Hypericum_brachyphyllum,Absent
Hypericaceae_Hypericum_piriai,Absent
Hypericaceae_Hypericum_suffruticosum,Absent
Hypericaceae_Hypericum_nitidum,Absent
Hypericaceae_Hypericum_lobocarpum,Absent
Hypericaceae_Hypericum_kalmianum,Absent
Hypericaceae_Hypericum_prolificum,Absent
Hypericaceae_Hypericum_crux-andreae,Absent
Hypericaceae_Hypericum_myrtifolium,Absent
Hypericaceae_Hypericum_lissophloeus,Absent
Hypericaceae_Hypericum_frondosum,Absent
Hypericaceae_Hypericum_densiflorum,Absent
Hypericaceae_Hypericum_nudiflorum,Absent
Hypericaceae_Hypericum_dolabriforme,Absent
Hypericaceae_Hypericum_calcicola,Absent
Hypericaceae_Hypericum_elodes,Absent
Hypericaceae_Hypericum_matudae,Absent
Hypericaceae_Hypericum_aegypticum,Absent
Hypericaceae_Hypericum_pamphylicum,Absent
